,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,w8dom,player_name,position,fantasy_points_half_ppr,ir_games,out_games,avg_separation,avg_yac_above_expectation,catch_percentage,rush_yards_over_expected_per_att,rush_pct_over_expected,completion_percentage_above_expectation,pass_tds/game,pass_air_yards/game,carries/game,yards/carry,rushing_tds/game,receiving_tds/game,turnovers/game,adot,targets_game,team,depth_chart_position,height,weight,years_exp,age,depth_team,win_total_adj_line,gsis_id,college,pick,draft_value,forty,bench,vertical,broad_jump,cone,shuttle,next_season,next_season_future,fantasy_points_future,fantasy_points_ppr_future,fantasy_points_half_ppr_future,games_future,team_future,future_ppr/game,future_half_ppr/game,ppr/game,half_ppr/game,receiving_epa_team_tes,rushing_epa_team_qbs,dakota_team_qbs,passing_epa_team_qbs,receiving_epa_team_wrs,receiving_epa_team_rbs,rushing_epa_team_rbs
0,00-0000865,2003,REG,4,8,47.0,0,0.0,1.0,2.0,1,1,0.0,0.0,-4.562210484058596,0,0.0,0.03250579356329309,1,11.0,0,0.0,0.0,0.7500441391021013,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,2,0.0,,,0.0,0.0,0.0,0.0,0.0,Charlie Batch,QB,0.98,0,0.0,,,,,,,0.0,0.0,0.5,11.0,0.0,0.0,0.5,0.0,0.0,PIT,,74.0,220.0,5.0,28.0,2,9.633247,,,,,,,,,,,2002,,,,,,,,,0.49,0.49,0.0,,,,0.0,0.0,0.7500441391021013
1,00-0000865,2006,REG,30,52,477.0,5,0.0,3.0,13.0,0,0,557.0,200.0,23.801425924466457,0,8.280975731204833,0.473904361154196,13,12.0,0,1.0,1.0,-10.843006366107147,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.28,38.28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charlie Batch,QB,38.28,0,0.0,,,,,,,0.7142857142857143,79.57142857142857,1.8571428571428572,0.9230769230769231,0.0,0.0,0.14285714285714285,10.711538461538462,0.0,PIT,,74.0,216.0,8.0,31.0,1,10.480566,,,,,,,,,,,2005,2006.0,10.579999999999998,10.579999999999998,10.579999999999998,7.0,PIT,1.5114285714285711,1.5114285714285711,5.468571428571429,5.468571428571429,0.0,-10.843006366107147,0.473904361154196,23.801425924466457,0.0,0.0,-10.843006366107147
2,00-0000865,2007,REG,17,36,232.0,2,3.0,0.0,0.0,0,0,432.0,105.0,-4.578194802407774,0,0.8149956408020924,0.011639603092513828,12,-7.0,0,0.0,0.0,-9.602710532752099,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.579999999999998,10.579999999999998,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charlie Batch,QB,10.579999999999998,0,0.0,,,,,,,0.2857142857142857,61.714285714285715,1.7142857142857142,-0.5833333333333334,0.0,0.0,0.42857142857142855,12.0,0.0,PIT,,74.0,216.0,9.0,32.0,2,8.898657,,,,,,,,,,,2006,,,,,,,,,1.5114285714285711,1.5114285714285711,0.0,,,,0.0,0.0,-9.602710532752099
3,00-0000865,2009,REG,1,2,17.0,0,0.0,0.0,0.0,0,0,18.0,2.0,1.4498486551456153,0,0.9444444444444444,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charlie Batch,QB,0.68,0,0.0,,,,,,,0.0,18.0,0.0,,0.0,0.0,0.0,9.0,0.0,PIT,,74.0,216.0,11.0,34.0,2,10.539001,,,,,,,,,,,2008,2009.0,23.080000000000002,23.080000000000002,23.080000000000002,3.0,PIT,7.693333333333334,7.693333333333334,0.68,0.68,0.0,,,,0.0,0.0,0.0
4,00-0000865,2010,REG,29,49,352.0,3,3.0,4.0,21.0,0,0,538.0,125.0,-2.5433514598953764,0,1.9565253789272044,0.3814277032131644,7,30.0,0,1.0,0.0,1.6907360192853957,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.080000000000002,23.080000000000002,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charlie Batch,QB,23.080000000000002,0,0.0,,,,,,,1.0,179.33333333333334,2.3333333333333335,4.285714285714286,0.0,0.0,1.3333333333333333,10.979591836734693,0.0,PIT,,74.0,216.0,12.0,35.0,2,8.480566,,,,,,,,,,,2009,2010.0,6.12,6.12,6.12,3.0,PIT,2.04,2.04,7.693333333333334,7.693333333333334,0.0,,,,0.0,0.0,1.6907360192853957
5,00-0000865,2011,REG,15,24,208.0,0,1.0,2.0,10.0,0,0,189.0,92.0,-0.096866613965231,0,1.149171270718232,0.15443718039563778,3,-2.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.12,6.12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charlie Batch,QB,6.12,0,0.0,,,,,,,0.0,63.0,1.0,-0.6666666666666666,0.0,0.0,0.3333333333333333,7.875,0.0,PIT,,74.0,216.0,13.0,36.0,2,10.519434,,,,,,,,,,,2010,2011.0,15.0,15.0,15.0,2.0,PIT,7.5,7.5,2.04,2.04,0.0,,,,0.0,0.0,0.0
6,00-0000865,2012,REG,45,70,475.0,1,4.0,3.0,12.0,1,0,663.0,257.0,-1.6460317005355627,0,1.42999126256007,0.16061687628057486,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charlie Batch,QB,15.0,0,0.0,,,,,,,0.5,331.5,0.0,,0.0,0.0,2.5,9.471428571428572,0.0,PIT,,74.0,216.0,14.0,37.0,3,10.039001,,,,,,,,,,,2011,,,,,,,,,7.5,7.5,,,,,,,
7,00-0004091,2003,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,14.0,0,0.0,0.0,3.2101848307647742,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,1.4000000000000001,1,0.0,,,0.0,,0.0,0.0,,Phil Dawson,PK,1.4000000000000001,0,,,,,,,,0.0,0.0,1.0,14.0,0.0,0.0,0.0,,0.0,,,,,,,1,,,,,,,,,,,,2002,,,,,,,,,1.4000000000000001,1.4000000000000001,0.0,3.2101848307647742,0.0,0.0,0.0,0.0,3.2101848307647742
8,00-0004091,2009,REG,1,1,10.0,0,0.0,0.0,0.0,0,0,2.0,8.0,0.2555120656892158,0,5.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phil Dawson,PK,0.4,0,,,,,,,,0.0,2.0,0.0,,0.0,0.0,0.0,2.0,0.0,,,,,,,1,,,,,,,,,,,,2008,,,,,,,,,0.4,0.4,0.0,0.0,0.0,0.2555120656892158,0.0,0.0,0.0
9,00-0004541,2003,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,5,51.0,0,0.0,0.0,2.289752071548719,0,52,52,621.0,2,0.0,0.0,0.0,0.0,30.0,55.09367621098336,0,0.0,2.7038480411020456,0.0,0.0,0.0,79.2,131.2,15,0.11659192825112108,,,0.1913713405238829,0.06666666666666667,0.1910828025477707,0.1711229946524064,0.16643040575243967,Donald Driver,WR,105.19999999999999,0,0.0,,,,,,,0.0,0.0,0.3333333333333333,10.2,0.0,0.13333333333333333,0.0,,3.466666666666667,GB,,72.0,188.0,4.0,28.0,1,9.833267,,,,,,,,,,,2002,2003.0,173.20000000000002,257.2,215.2,16.0,GB,16.075,13.45,8.746666666666666,7.013333333333333,55.09367621098336,2.289752071548719,0.0,0.0,55.09367621098336,55.09367621098336,2.289752071548719
10,00-0004541,2004,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,3,4.0,0,1.0,1.0,-7.22051372169517,0,84,84,1208.0,9,1.0,1.0,0.0,0.0,59.0,101.48261567882183,1,0.0,3.3742920014005104,0.0,0.0,0.0,173.20000000000002,257.2,16,0.14023372287145242,,,0.26561125769569044,0.25,0.25877192982456143,0.25757575757575757,0.26248900615655235,Donald Driver,WR,215.2,0,0.0,,,,,,,0.0,0.0,0.1875,1.3333333333333333,0.0,0.5625,0.0625,,5.25,GB,,72.0,192.0,5.0,29.0,1,9.384361,,,,,,,,,,,2003,2004.0,153.4,239.4,196.4,16.0,GB,14.9625,12.275,16.075,13.45,101.48261567882183,-7.22051372169517,0.0,0.0,101.48261567882183,101.48261567882183,-7.22051372169517
11,00-0004541,2005,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,13.0,0,0.0,0.0,0.6946218996308744,0,86,86,1221.0,5,0.0,0.0,0.0,0.0,63.0,118.5434345847575,0,0.0,3.5448272584952227,0.0,0.0,0.0,153.4,239.4,16,0.13738019169329074,,,0.3080221997981836,0.25,0.3058252427184466,0.3008849557522124,0.2964177598385469,Donald Driver,WR,196.4,0,0.0,,,,,,,0.0,0.0,0.125,6.5,0.0,0.3125,0.0,,5.375,GB,,72.0,190.0,6.0,30.0,1,7.9026003,,,,,,,,,,,2004,2005.0,178.4,269.4,223.89999999999998,16.0,GB,16.8375,13.993749999999999,14.9625,12.275,118.5434345847575,0.6946218996308744,0.0,0.0,118.5434345847575,118.5434345847575,0.6946218996308744
12,00-0004541,2006,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,7,16.0,0,0.0,0.0,-1.3586121521657333,0,91,91,1288.0,8,1.0,0.0,804.0,486.0,54.0,117.48687410115963,0,26.507558686447812,4.238356705020292,6.651843677879495,11.013825632046084,0.0,178.4,269.4,16,0.14444444444444443,0.14650145772594753,0.33386783284742466,0.3263237902204206,0.4444444444444444,0.2918918918918919,0.3054187192118227,0.3499479210652254,Donald Driver,WR,223.89999999999998,0,0.0,,,,,,,0.0,0.0,0.4375,2.2857142857142856,0.0,0.5,0.0,,5.6875,GB,,72.0,190.0,7.0,31.0,1,6.1871586,,,,,,,,,,,2005,2006.0,117.2,199.20000000000002,158.20000000000002,15.0,GB,13.280000000000001,10.546666666666669,16.8375,13.993749999999999,117.48687410115963,-1.3586121521657333,0.0,0.0,117.48687410115963,117.48687410115963,-1.3586121521657333
13,00-0004541,2007,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,0,0.0,0.0,-0.8019402488134801,0,82,83,1048.0,2,1.0,0.0,649.0,401.0,49.0,82.31201885134215,0,25.427533991369184,3.425827784332447,4.6560553694307325,8.397980435100184,0.0,117.2,199.20000000000002,15,0.1503623188405797,0.1567632850241546,0.35095410628019325,0.245088868101029,0.07407407407407407,0.24623115577889448,0.22566371681415928,0.21088590929563802,Donald Driver,WR,158.20000000000002,0,0.0,,,,,,,0.0,0.0,0.13333333333333333,2.0,0.0,0.13333333333333333,0.0,,5.533333333333333,GB,,72.0,190.0,8.0,32.0,1,7.3454185,,,,,,,,,,,2006,2007.0,131.6,205.6,168.6,16.0,GB,12.85,10.5375,13.280000000000001,10.546666666666669,82.31201885134215,-0.8019402488134801,0.0,0.0,82.31201885134215,82.31201885134215,-0.8019402488134801
14,00-0004541,2008,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,0,0.0,0.0,-0.8817770041059703,0,74,74,1012.0,5,0.0,0.0,627.0,385.0,44.0,75.39045529759119,0,28.330227175836413,3.4697616010290595,4.015643965284723,8.015593177242895,0.0,131.6,205.6,16,0.1367837338262477,0.12885326757090013,0.30825821479609167,0.2502472799208704,0.17857142857142858,0.24175824175824176,0.23333333333333334,0.23591210965098208,Donald Driver,WR,168.6,0,0.0,,,,,,,0.0,0.0,0.125,2.0,0.0,0.3125,0.0,,4.625,GB,,72.0,194.0,9.0,33.0,1,8.312841,,,,,,,,,,,2007,2008.0,141.4,211.4,176.4,16.0,GB,13.2125,11.025,12.85,10.5375,75.39045529759119,-0.8817770041059703,0.0,0.0,75.39045529759119,75.39045529759119,-0.8817770041059703
15,00-0004541,2009,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,13.0,0,0.0,0.0,0.8691882041166537,0,70,112,1061.0,6,2.0,1.0,1458.0,373.0,49.0,32.18059131705951,0,13.76055631186018,3.277961912924327,4.417548638842958,8.009226916576562,0.0,141.4,211.4,16,0.20253164556962025,0.2871774670080756,0.5335394419608909,0.23619768477292966,0.2,0.24378109452736318,0.23809523809523808,0.22895814781834375,Donald Driver,WR,176.4,0,0.0,,,,,,,0.0,0.0,0.0625,13.0,0.0,0.375,0.0,,7.0,GB,,72.0,194.0,10.0,34.0,1,9.058842,,,,,,,,,,,2008,2009.0,78.5,129.5,104.0,15.0,GB,8.633333333333333,6.933333333333334,13.2125,11.025,32.18059131705951,0.8691882041166537,0.0,0.0,32.18059131705951,32.18059131705951,0.8691882041166537
16,00-0004541,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,51,85,565.0,4,1.0,1.0,830.0,176.0,29.0,6.3986543983483894,0,10.184746789777996,2.588036571416389,2.6864513932432668,5.76257083239487,0.0,78.5,129.5,15,0.16798418972332016,0.17440638789661694,0.39150139490227376,0.13895720609936055,0.14285714285714285,0.15343915343915343,0.15207373271889402,0.139737193450917,Donald Driver,WR,104.0,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.26666666666666666,0.0,,5.666666666666667,GB,,72.0,194.0,11.0,35.0,1,9.666733,,,,,,,,,,,2009,2010.0,80.5,117.5,99.0,16.0,GB,7.34375,6.1875,8.633333333333333,6.933333333333334,6.3986543983483894,0.0,0.0,0.0,6.3986543983483894,6.3986543983483894,0.0
17,00-0004541,2011,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,37,56,445.0,6,0.0,0.0,528.0,138.0,20.0,33.907985533652734,0,14.259285905592032,1.6828773740485068,1.6696007833884359,3.693036609444665,0.0,80.5,117.5,16,0.10163339382940109,0.10465807730426165,0.23617655258751097,0.0863407062475747,0.11764705882352941,0.08695652173913043,0.09252669039145907,0.09260197676276564,Donald Driver,WR,99.0,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.375,0.0,,3.5,GB,,72.0,194.0,12.0,36.0,1,11.366753,,,,,,,,,,,2010,2011.0,19.7,27.7,23.7,9.0,GB,3.0777777777777775,2.6333333333333333,7.34375,6.1875,33.907985533652734,0.0,0.0,0.0,33.907985533652734,33.907985533652734,0.0
18,00-0004541,2012,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,8,13,77.0,2,0.0,0.0,121.0,12.0,5.0,4.140569477264279,0,7.2765567765567765,0.38519829392257,0.48906309169986356,0.9201416050737595,0.0,19.7,27.7,9,0.04126984126984127,0.050904501472444255,0.1026283630827173,0.03268251273344652,0.08695652173913043,0.041666666666666664,0.04895104895104895,0.0435373145345833,Donald Driver,WR,23.7,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.2222222222222222,0.0,,1.4444444444444444,GB,,72.0,194.0,13.0,37.0,2,11.73601,,,,,,,,,,,2011,,,,,,,,,3.0777777777777775,2.6333333333333333,4.140569477264279,,,,4.140569477264279,4.140569477264279,0.0
19,00-0006101,2003,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,71,71,915.0,10,0.0,0.0,0.0,0.0,48.0,76.85509988240364,0,0.0,3.366693833606921,0.0,0.0,0.0,151.5,222.5,16,0.13246268656716417,,,0.2224653537563822,0.4166666666666667,0.23880597014925373,0.2577777777777778,0.26130561633843913,Tony Gonzalez,TE,187.0,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.625,0.0,,4.4375,KC,,76.0,248.0,6.0,27.0,1,9.058842,,,,,,,,,,,2002,2003.0,168.3,270.3,219.3,16.0,KC,16.89375,13.70625,13.90625,11.6875,76.85509988240364,0.0,0.0,0.0,76.85509988240364,76.85509988240364,0.0
20,00-0006101,2004,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,0.21183992607984692,0,102,102,1258.0,7,0.0,0.0,0.0,0.0,69.0,107.93045450226332,0,0.0,4.246864147503533,0.0,0.0,0.0,168.3,270.3,16,0.18181818181818182,,,0.27164759231267543,0.25925925925925924,0.3026315789473684,0.2980392156862745,0.2691699257019922,Tony Gonzalez,TE,219.3,0,0.0,,,,,,,0.0,0.0,0.0625,5.0,0.0,0.4375,0.0,,6.375,KC,,77.0,251.0,7.0,28.0,1,9.941158,,,,,,,,,,,2003,2004.0,102.5,180.5,141.5,16.0,KC,11.28125,8.84375,16.89375,13.70625,107.93045450226332,0.21183992607984692,0.0,0.0,107.93045450226332,107.93045450226332,0.21183992607984692
21,00-0006101,2005,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,78,78,905.0,2,0.0,0.0,0.0,0.0,45.0,71.6196390300326,0,0.0,3.8952638979296172,0.0,0.0,0.0,102.5,180.5,16,0.15384615384615385,,,0.22546088689586447,0.11764705882352941,0.24725274725274726,0.23618090452261306,0.20389812128139748,Tony Gonzalez,TE,141.5,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.125,0.0,,4.875,KC,,77.0,251.0,8.0,29.0,1,9.0,,,,,,,,,,,2004,2005.0,122.0,195.0,158.5,15.0,KC,13.0,10.566666666666666,11.28125,8.84375,71.6196390300326,0.0,0.0,0.0,71.6196390300326,71.6196390300326,0.0
22,00-0006101,2006,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,73,73,900.0,5,1.0,0.0,581.0,319.0,54.0,89.30702851028764,1,22.76127019367675,4.364733436647557,4.716122435599232,9.848385859890797,0.0,122.0,195.0,15,0.16820276497695852,0.16468253968253968,0.38405017921146956,0.28653295128939826,0.2777777777777778,0.30337078651685395,0.3010204081632653,0.2847819165870742,Tony Gonzalez,TE,158.5,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,,4.866666666666666,KC,,77.0,251.0,9.0,30.0,1,9.417742,,,,,,,,,,,2005,2006.0,147.20000000000002,246.20000000000002,196.70000000000002,16.0,KC,15.387500000000001,12.293750000000001,13.0,10.566666666666666,89.30702851028764,0.0,0.0,0.0,89.30702851028764,89.30702851028764,0.0
23,00-0006101,2007,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,99,99,1172.0,5,0.0,0.0,876.0,296.0,59.0,92.5760113534925,0,21.92319167324691,4.808467751569111,7.091810343950953,12.176968868119333,0.0,147.20000000000002,246.20000000000002,16,0.17584369449378331,0.20022857142857142,0.4239483988835321,0.3324822695035461,0.29411764705882354,0.34502923976608185,0.3404255319148936,0.3248093450146016,Tony Gonzalez,TE,196.70000000000002,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.3125,0.0,,6.1875,KC,,77.0,251.0,10.0,31.0,1,7.4582396,,,,,,,,,,,2006,2007.0,165.8,261.8,213.8,16.0,KC,16.3625,13.3625,15.387500000000001,12.293750000000001,92.5760113534925,0.0,0.0,0.0,92.5760113534925,92.5760113534925,0.0
24,00-0006101,2008,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,96,96,1058.0,10,0.0,0.0,806.0,252.0,67.0,102.96969697275117,0,21.503793914869018,4.996818588101399,6.7864840400777595,12.24576671020653,0.0,165.8,261.8,16,0.17744916820702403,0.18063648588077094,0.4106829410151528,0.3150684931506849,0.43478260869565216,0.4161490683229814,0.41847826086956524,0.3390113162596784,Tony Gonzalez,TE,213.8,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.625,0.0,,6.0,KC,,77.0,251.0,11.0,32.0,1,5.7323437,,,,,,,,,,,2007,2008.0,122.7,205.70000000000002,164.20000000000002,16.0,ATL,12.856250000000001,10.262500000000001,16.3625,13.3625,102.96969697275117,0.0,0.0,0.0,102.96969697275117,102.96969697275117,0.0
25,00-0006101,2009,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,83,135,867.0,6,0.0,0.0,1082.0,240.0,54.0,40.431052400836904,0,12.30274266468611,3.8741493877336595,3.760941777795298,8.443883326057197,0.0,122.7,205.70000000000002,16,0.23684210526315788,0.22865595942519018,0.538187925434889,0.23451447119285906,0.23076923076923078,0.28125,0.27522935779816515,0.23376542310813342,Tony Gonzalez,TE,164.20000000000002,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.375,0.0,,8.4375,ATL,,77.0,243.0,12.0,33.0,1,8.433367,,,,,,,,,,,2008,2009.0,101.60000000000001,171.6,136.6,16.0,ATL,10.725,8.5375,12.856250000000001,10.262500000000001,40.431052400836904,0.0,0.0,0.0,40.431052400836904,40.431052400836904,0.0
26,00-0006101,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,70,108,656.0,6,0.0,0.0,843.0,191.0,39.0,24.9282851852137,0,13.044737187011078,3.0671980355799895,2.914164175483055,6.640711976208123,0.0,101.60000000000001,171.6,16,0.18717504332755633,0.17599164926931107,0.4215558844067834,0.17610738255033556,0.21428571428571427,0.195,0.19736842105263158,0.18374304889741133,Tony Gonzalez,TE,136.6,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.375,0.0,,6.75,ATL,,77.0,243.0,13.0,34.0,1,9.5,,,,,,,,,,,2009,2010.0,129.5,209.5,169.5,16.0,ATL,13.09375,10.59375,10.725,8.5375,24.9282851852137,0.0,0.0,0.0,24.9282851852137,24.9282851852137,0.0
27,00-0006101,2011,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,80,116,875.0,7,0.0,0.0,1037.0,243.0,53.0,45.42144399810003,0,15.004600419718201,3.1755380850419743,3.0800219147154815,6.919322467863799,0.0,129.5,209.5,16,0.19528619528619529,0.19463213213213212,0.44863499863499867,0.2004581901489118,0.2413793103448276,0.24651162790697675,0.2459016393442623,0.20864241418809498,Tony Gonzalez,TE,169.5,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.4375,0.0,,7.25,ATL,,77.0,247.0,14.0,35.0,1,9.960999,,,,,,,,,,,2010,2011.0,141.0,234.0,187.5,16.0,ATL,14.625,11.71875,13.09375,10.59375,45.42144399810003,0.0,0.0,0.0,45.42144399810003,45.42144399810003,0.0
28,00-0006101,2012,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,93,124,930.0,8,0.0,0.0,965.0,252.0,65.0,61.12366350185012,0,16.351889965097016,3.17109717002648,3.23672098531044,7.022350444757028,0.0,141.0,234.0,16,0.2016260162601626,0.192845723421263,0.4567156031272543,0.19707565162110616,0.25,0.26422764227642276,0.26258992805755393,0.20766052129688495,Tony Gonzalez,TE,187.5,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.5,0.0,,7.75,ATL,,77.0,247.0,15.0,36.0,1,9.078485,,,,,,,,,,,2011,2012.0,135.9,218.9,177.4,16.0,ATL,13.68125,11.0875,14.625,11.71875,61.12366350185012,0.0,0.0,0.0,61.12366350185012,61.12366350185012,0.0
29,00-0006101,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,83,121,859.0,8,0.0,0.0,964.0,224.0,56.0,50.20375688688364,1,14.524904330139446,2.9672624291264778,3.6030203296797656,6.973007874465552,0.0,135.9,218.9,16,0.1838905775075988,0.21508255243195,0.44790190820695824,0.18883271048582106,0.3076923076923077,0.24669603524229075,0.25296442687747034,0.2126046299271184,Tony Gonzalez,TE,177.4,0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.5,0.0,,7.5625,ATL,,77.0,247.0,16.0,37.0,1,9.941158,,,,,,,,,,,2012,,,,,,,,,13.68125,11.0875,50.20375688688364,0.0,0.0,0.0,50.20375688688364,50.20375688688364,0.0
30,00-0007091,2003,REG,313,513,3844.0,26,15.0,42.0,246.0,2,1,0.0,0.0,76.87820228175144,0,0.0,1.8166358675615477,36,125.0,2,2.0,0.0,-2.47453789250577,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,250.26,250.26,16,0.0,,,0.0,0.0,0.0,0.0,0.0,Matt Hasselbeck,QB,250.26,0,0.0,,,,,,,1.625,0.0,2.25,3.4722222222222223,0.125,0.0,1.1875,0.0,0.0,SEA,,76.0,223.0,5.0,27.0,1,7.7081203,,,,,,,,,,,2002,2003.0,211.0,211.0,211.0,14.0,SEA,15.071428571428571,15.071428571428571,15.64125,15.64125,0.0,-2.47453789250577,1.8166358675615477,76.87820228175144,0.0,0.0,-2.47453789250577
31,00-0007091,2004,REG,279,474,3390.0,22,15.0,29.0,159.0,3,1,0.0,0.0,60.633057532812295,2,0.0,1.5891341916193118,28,94.0,1,2.0,0.0,-3.4795156301527923,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,14,0.0,,,0.0,0.0,0.0,0.0,0.0,Matt Hasselbeck,QB,211.0,0,0.0,,,,,,,1.5714285714285714,0.0,2.0,3.357142857142857,0.07142857142857142,0.0,1.4285714285714286,0.0,0.0,SEA,,76.0,223.0,6.0,28.0,1,8.941158,,,,,,,,,,,2003,2004.0,230.6,230.6,230.6,16.0,SEA,14.4125,14.4125,15.071428571428571,15.071428571428571,0.0,-3.4795156301527923,1.5891341916193118,60.633057532812295,0.0,0.0,-3.4795156301527923
